full_text,Label,predicted_label
"['lu', 'aja', 'yang', 'tolol', 'ajigbanyak', 'info', 'tapi', 'gak', 'mau', 'baca', 'ya', 'susah']",Bully,Bully
"['benci', 'bgt', 'kalo', 'diri', 'sendiri', 'udah', 'bucin', 'bukan', 'lucu', 'malah', 'tolol']",NoBully,NoBully
"['ya', 'gmn', 'ga', 'gw', 'ngetik', 'lol', 'orang', 'lu', 'tololðÿ', 'dibilang', 'gw', 'ga', 'heran', 'kl', 'lu', 'bilang', 'sering', 'soalnya', 'lu', 'jg', 'kremyðÿ']",Bully,Bully
"['anak', 'siapa', 'sih', 'yang', 'lagi', 'kalian', 'lindungi', 'korban', 'sampai', 'buta', 'loh', 'tolol', 'amat', 'kalo', 'sampe', 'kasus', 'ini', 'hilang', 'gitu', 'aja']",NoBully,NoBully
"['mana', 'pada', 'percaya', 'aja', 'lagi', 'wkwk', 'tolol', 'bgt', 'ni', 'fandom', 'liat', 'aja', 'tu', 'editan', 'burik', 'dipercaya']",NoBully,NoBully
"['kasian', 'bgt', 'bayinya', 'punya', 'keluarga', 'manusia', 'tolol']",Bully,Bully
"['slang', 'sek', 'i', 'kito', 'pom', 'belanar', 'kokna', 'tkhabis', 'nok', 'guno', 'budok', 'i', 'jah', 'duk', 'sibuk', 'guno', 'slang', 'sek', 'dio', 'sibuk', 'doh', 'duk', 'claim', 'oyak', 'kito', 'suko', 'guno', 'slang', 'pok', 'i', 'dio', 'dio', 'tktahu', 'ko', 'kito', 'ni', 'multi', 'universe', 'lagu', 'mano', 'dio', 'kecek', 'lagutu', 'la', 'kito', 'kecek', 'bukenyo', 'kih', 'kito', 'suko', 'tolol', 'banyok', 'eh', 'ðÿ']",NoBully,NoBully
"['keseringan', 'yang', 'ngomong', 'keseringan', 'yg', 'tolol', 'justruðÿ', 'org', 'ninggalin', 'stage', 'cm', 'x', 'selama', 'tour', 'sisanya', 'benerin', 'mic', 'trouble', 'doang', 'dan', 'lanjut', 'perform', 'dgn', 'baik', 'wkwk', 'ga', 'heran', 'gw', 'lo', 'bilang', 'sering', 'soalnya', 'lu', 'jg', 'kremyðÿ']",NoBully,NoBully
"['mana', 'nih', 'lonte', 'tolol', 'yg', 'mahu', 'di', 'siksa', 'smpe', 'jdi', 'tolol', 'beneran']",Bully,Bully
"['kontol', 'tolol', 'manusia', 'babi']",Bully,Bully
"['bocah', 'tolol']",Bully,Bully
"['jiah', 'males', 'gue', 'jadinya', 'gak', 'bersyukur', 'lu', 'jadi', 'manusia', 'exol', 'kurang', 'apa', 'buat', 'dukung', 'do', 'lu', 'sendiri', 'udah', 'ngapain', 'aja', 'sampe', 'ngetweet', 'kayak', 'gitu', 'ckck', 'tolol']",NoBully,NoBully
"['tolol', 'si', 'makanya', 'dimanfaatin', 'ðÿðÿðÿðÿðÿðÿðÿðÿðÿðÿðÿðÿbong', 'e', 'bong', 'pecinta', 'denbokep', 'emang', 'tolol']",Bully,Bully
"['orangnya', 'kemana', 'ya', 'ko', 'ga', 'nongol', 'udah', 'mati', 'kah', 'kalo', 'udah', 'mati', 'alhamdulillah', 'lah', 'ngurangin', 'orang', 'tolol']",Bully,Bully
"['para', 'rezim', 'bandit', 'bangsat', 'tolol']",NoBully,NoBully
"['oh', 'jelas', 'cewe', 'pintar', 'tidak', 'akan', 'memilih', 'cowo', 'tolol', 'kayak', 'lo']",Bully,Bully
"['yg', 'jjur', 'kena', 'juga', 'tolol', 'matiin', 'rizky', 'jalan', 'usaha', 'orng', 'bngga']",NoBully,NoBully
"['kades', 'dan', 'pejabat', 'kelurahan', 'sebetulnya', 'itu', 'representasi', 'suara', 'rakyat', 'namun', 'itu', 'harus', 'dilakukan', 'secara', 'adil', 'saat', 'mengambil', 'kesimpulan', 'aspirasi', 'warganya', 'karena', 'pasti', 'ada', 'pro', 'kontra', 'jgn', 'sampai', 'yg', 'kontra', 'teprovokasi', 'kelompok', 'bajingan', 'tolol', 'aman', 'deh']",NoBully,NoBully
"['bajingan', 'tolol', 'mau', 'jelasin', 'apa', 'itu', 'komunis', 'hanya', 'orang', 'komunis', 'yg', 'bersemangat', 'menjelaskan', 'apa', 'itu', 'komunis', 'dongo', 'banget', 'nih', 'orang', 'kena', 'jebakan', 'batman', 'gwe']",Bully,Bully
"['elo', 'cuma', 'bisa', 'copy', 'paste', 'kataânya', 'rocky', 'gerung', 'dasar', 'tolol', 'loe']",NoBully,NoBully
"['jangan', 'iri', 'tolol', 'rezeki', 'dah', 'ada', 'yang', 'ngatur', 'masih', 'aja', 'iri', 'sama', 'rezeki', 'orang', 'ðÿ']",NoBully,NoBully
"['tolol', 'ah', 'makanya', 'ga', 'usah', 'bikin', 'klo', 'denger', 'suara', 'tangisan', 'bayi', 'aja', 'ga', 'bisa']",NoBully,NoBully
['tolol'],Bully,Bully
"['khas', 'gaya', 'orang', 'tolollmenyanjung', 'nyanjung', 'anak', 'junjunganitu', 'kerja', 'kelompok', 'nyuukkkkrn', 'dia', 'anak', 'gubernur', 'maka', 'diikutsertakan']",NoBully,NoBully
"['tinggal', 'repost', 'gak', 'bisa', 'garap', 'ini', 'istilahnya', 'apa', 'ya', 'ya', 'tolol']",NoBully,NoBully
"['bodoh', 'tolol', 'anjing', 'bangsat', 'goblok', 'ucap', 'diriku', 'kpd', 'diriku']",NoBully,NoBully
"['norak', 'lo', 'hal', 'ky', 'gini', 'aja', 'lo', 'banggain', 'tolol']",Bully,Bully
"['gue', 'kira', 'becanda', 'taunya', 'serius', 'pure', 'tolol', 'brrt', 'ðÿ']",NoBully,NoBully
"['ðÿðÿðÿbuzzerppki', 'munafik', 'bajingan', 'tolol', 'cebong', 'penjilat', 'bangsa', 'dua', 'kader', 'abubu', 'in', 'gk', 'bakalan', 'mengalahkan', 'pak', 'anis', 'karna', 'ganjar', 'masih', 'punya', 'kasus', 'korupsi', 'ktp', 'dan', 'wowok', 'para', 'pendukungx', 'udah', 'kecewa', 'munafik']",Bully,Bully
"['makanya', 'di', 'kasih', 'label', 'âœtololâ']",NoBully,NoBully
"['terlalu', 'menginjaknginjak', 'diri', 'gue', 'selalu', 'nganggep', 'gue', 'remeh', 'dan', 'selalu', 'ngejadiin', 'gue', 'sasaran', 'empuk', 'buat', 'mereka', 'tindas', 'brengsek', 'bajingan', 'tolol', 'manusia', 'pantek', 'itu']",NoBully,NoBully
"['bangsat', 'baru', 'ijo', 'anjing', 'gausah', 'klakson', 'gak', 'bisa', 'naik', 'motor', 'belajar', 'dulu', 'anjing', 'tolol', 'bahayain', 'orang', 'anjing', 'rausah', 'ngebut', 'cok', 'berisik', 'knalpot', 'jamet', 'kabupaten', 'polisi', 'tidur', 'segede', 'ini', 'buat', 'apa', 'dah', 'ya', 'allah', 'kenapa', 'sih', 'orang', 'orang', 'bego', 'kaya', 'gini', 'dikasih', 'motor']",NoBully,Bully
"['ga', 'mampu', 'bukan', 'nya', 'nanya', 'manusia', 'di', 'kasih', 'otak', 'untuk', 'digunain', 'manusia', 'di', 'kasih', 'akal', 'beda', 'sama', 'hewan', 'tolol']",Bully,Bully
"['ini', 'memang', 'antara', 'internet', 'ap', 'pln', 'mbanking', 'yang', 'lagi', 'tolol', 'daritadi', 'nggak', 'bisa', 'beli', 'token']",NoBully,NoBully
"['apa', 'si', 'tolol', 'ada', 'katakata', 'gua', 'kalo', 'gua', 'percayai', 'rumor', 'gua', 'cuman', 'ngetik', 'kenapa', 'kalo', 'tae', 'dating', 'sm', 'cewe', 'salah']",NoBully,NoBully
"['idolnya', 'sama', 'sama', 'lg', 'sakit', 'dan', 'sama', 'sama', 'ga', 'terima', 'dikatain', 'dari', 'awal', 'udah', 'diingetin', 'dan', 'langsung', 'dihapus', 'emangnya', 'lu', 'clapback', 'merong', 'merong', 'trs', 'ngebiarin', 'repnya', 'tebar', 'hate', 'gue', 'lg', 'g', 'ngomongin', 'standard', 'lu', 'tolol']",NoBully,NoBully
"['kalau', 'tolol', 'gak', 'usah', 'maen', 'futsal']",Bully,Bully
"['minimal', 'nanya', 'goblok', 'kalo', 'gatau', 'bukan', 'malah', 'jadi', 'bikin', 'indo', 'di', 'ban', 'lu', 'tolol', 'punya', 'otak', 'ga', 'di', 'pake', 'komunitas', 'negara', 'india', 'mah', 'kompak', 'bukan', 'malah', 'cepuin', 'negara', 'sendiri', 'babi', 'gua', 'baru', 'garap', 'round', 'ini', 'kontol', 'lu', 'anjing']",Bully,Bully
"['tau', 'dah', 'udah', 'bagus', 'mood', 'gw', 'nonton', 'jungkook', 'di', 'gcf', 'eh', 'muncul', 'si', 'tolol', 'lebih', 'percaya', 'editan', 'trs', 'ngatain', 'record', 'jelas', 'sbg', 'editan', 'apa', 'sih', 'yg', 'diharepin', 'dr', 'orang', 'yg', 'percaya', 'rumor', 'otaknya', 'aja', 'ga', 'kerja']",Bully,Bully
"['udah', 'lama', 'cukup', 'tenang', 'ni', 'ada', 'aja', 'orang', 'tolol', 'muncul', 'di', 'fandom', 'grup', 'wkwkwk']",NoBully,NoBully
"['anjg', 'tolol']",Bully,Bully
"['aldo', 'lu', 'tolol', 'banget', 'dah']",Bully,Bully
['tolol'],Bully,Bully
"['makanya', 'baca', 'tolol', 'goblok', 'jadi', 'orang', 'udah', 'disediain', 'kalkulator', 'di', 'webnya', 'masih', 'aja', 'ga', 'ngerti', 'goblok', 'tolol']",Bully,Bully
"['dasar', 'bajingan', 'tolol']",Bully,Bully
"['ye', 'tolol', 'sp', 'juga', 'yang', 'di', 'goblokin', 'editan', 'gua', 'juga', 'tau', 'rep', 'yang', 'gua', 'ini', 'juga', 'editan', 'ðÿ', 'gua', 'cmn', 'pengen', 'klian', 'stop', 'ganggu', 'fbs', 'kth', 'aje']",NoBully,NoBully
"['yg', 'milih', 'orang', 'tolol']",NoBully,NoBully
['tolol'],Bully,Bully
"['ini', 'opini', 'tolol', 'yg', 'biasa', 'bicara', 'tentang', 'demokrasi', 'otak', 'udang', 'sok', 'pandai', 'kadrun', 'bego']",NoBully,NoBully
"['memangnya', 'ibukota', 'negara', 'harus', 'hiruk', 'pikuk', 'penuh', 'sesak', 'dengan', 'manusia', 'tolol', 'amat']",Bully,Bully
"['bajingan', 'tolol']",Bully,Bully
"['aku', 'kangen', 'orang', 'orang', 'tolol', 'di', 'gc', 'ini']",NoBully,NoBully
"['makanya', 'liat', 'channel', 'tololðÿ']",Bully,Bully
"['anak', 'cenderung', 'mengcopy', 'bpknya', 'kaäºau', 'anaknya', 'baik', 'berarti', 'bpknya', 'baik', 'kalau', 'anaknya', 'abal', 'bpknya', 'pasti', 'abal', 'juga', 'apakah', 'layak', 'yg', 'begini', 'mimpin', 'indonesia', 'hanya', 'org', 'tolol', 'amp', 'buta', 'yg', 'memilih', 'pemimpin', 'demikian']",NoBully,NoBully
"['konten', 'tolol', 'beginian', 'tiap', 'hari', 'ada', 'terus']",NoBully,NoBully
"['manusiawi', 'sih', 'tapi', 'yang', 'ngevideoin', 'ngga', 'sopan', 'juga', 'ðÿœ']",NoBully,NoBully
['tolol'],Bully,Bully
"['tolol', 'lu']",Bully,Bully
"['they', 'did', 'great', 'job', 'better', 'than', 'that', 'tolol', 'cameraman']",NoBully,NoBully
"['dasar', 'tolol', 'lo', 'gak', 'ligat', 'rempang', 'dan', 'tempat', 'lainnya', 'yg', 'havur', 'dirusak']",Bully,Bully
"['kampung', 'banget', 'maennya', 'timnas', 'terjelek', 'yang', 'pernah', 'ada', 'secara', 'gameplay', 'udik']",Bully,Bully
"['ish', 'manusia', 'udik', 'lo']",Bully,Bully
"['aku', 'udik', 'bgt', 'ga', 'sih', 'klo', 'gatau', 'itu', 'apa']",Bully,Bully
"['gile', 'okep', 'pgn', 'dilegalkan', 'mbok', 'udik', 'oon', 'kabina', 'bina', '馃槀馃槀']",Bully,Bully
"['tidak', 'lain', 'tidak', 'bukan']",NoBully,Bully
"['kak', 'udik']",NoBully,Bully
"['ada', 'udik']",Bully,Bully
"['mainan', 'nya', 'cuma', 'bokep', 'dan', 'bokep', 'udik']",Bully,Bully
['betuludik'],Bully,Bully
